timestamp_utc,symbol,weight,base_score,sentiment_raw,sentiment_z,sentiment_rows,combined_score
2026-05-29T21:24:57+00:00,JCI,-0.005571428571428573,-1.272277891423006,0.0,0.0,0,-1.272277891423006
2026-05-29T21:24:57+00:00,NSC,-0.005571428571428573,-1.2895757697378174,0.0,0.0,0,-1.2895757697378174
2026-05-29T21:24:57+00:00,CAT,-0.005571428571428573,-1.3658981874398382,0.0,0.0,0,-1.3658981874398382
2026-05-29T21:24:57+00:00,FAST,-0.005571428571428573,-1.2364642330362976,0.0,0.0,0,-1.2364642330362976
2026-05-29T21:24:57+00:00,BA,-0.005571428571428573,-2.0305843105755383,0.0,0.0,0,-2.0305843105755383
2026-05-29T21:24:57+00:00,GE,-0.005571428571428573,-1.7663445639582396,0.0,0.0,0,-1.7663445639582396
2026-05-29T21:24:57+00:00,ODFL,-0.005571428571428573,-1.2677891500202314,0.0,0.0,0,-1.2677891500202314
2026-05-29T21:24:57+00:00,MPC,-0.006000000000000001,-1.1181401554374744,0.0,0.0,0,-1.1181401554374744
2026-05-29T21:24:57+00:00,BKR,-0.006000000000000001,-1.311713737844203,0.0,0.0,0,-1.311713737844203
2026-05-29T21:24:57+00:00,EQT,-0.006000000000000001,-1.231628098555249,0.0,0.0,0,-1.231628098555249
2026-05-29T21:24:57+00:00,EL,-0.006000000000000002,-0.7358720031293692,0.0,0.0,0,-0.7358720031293692
2026-05-29T21:24:57+00:00,ADM,-0.006000000000000002,-1.4640463261403036,0.0,0.0,0,-1.4640463261403036
2026-05-29T21:24:57+00:00,MNST,-0.006000000000000002,-0.9892887159961837,0.0,0.0,0,-0.9892887159961837
2026-05-29T21:24:57+00:00,TGT,-0.006000000000000002,-0.826780296150515,0.0,0.0,0,-0.826780296150515
